 ,StdDev1,StdDev2,StdDev3,StdDev4,StdDev5,StdDev6,StdDev7,StdDev8,StdDev9,StdDev10,StdDev11,StdDev12,StdDev13,StdDev14,StdDev15,StdDev16,StdDev17,StdDev18,StdDev19,StdDev20,StdDev21,StdDev22,StdDev23,StdDev24,StdDev25,StdDev26,StdDev27,StdDev28,StdDev29,StdDev30,StdDev31,StdDev32,StdDev33,StdDev34,StdDev35,StdDev36,StdDev37,StdDev38,StdDev39,StdDev40,StdDev41,StdDev42,StdDev43,StdDev44,StdDev45,StdDev46,StdDev47,StdDev48,StdDev49,StdDev50,StdDev51,StdDev52,StdDev53,StdDev54,StdDev55,StdDev56,StdDev57,StdDev58,StdDev59,StdDev60,StdDev61,StdDev62,StdDev63,StdDev64,StdDev65,StdDev66,StdDev67,StdDev68,StdDev69,StdDev70,StdDev71,StdDev72,StdDev73,StdDev74,StdDev75,StdDev76,StdDev77,StdDev78,StdDev79,StdDev80,StdDev81,StdDev82,StdDev83,StdDev84,StdDev85,StdDev86,StdDev87,StdDev88,StdDev89,StdDev90,StdDev91,StdDev92,StdDev93,StdDev94,StdDev95,StdDev96,StdDev97,StdDev98,StdDev99,StdDev100,StdDev101,StdDev102,StdDev103,StdDev104,StdDev105,StdDev106,StdDev107,StdDev108,StdDev109,StdDev110,StdDev111,StdDev112,StdDev113,StdDev114,StdDev115,StdDev116,StdDev117,StdDev118,StdDev119,StdDev120,StdDev121,StdDev122,StdDev123,StdDev124,StdDev125,StdDev126,StdDev127,StdDev128,StdDev129,StdDev130,StdDev131,StdDev132,StdDev133,StdDev134,StdDev135,StdDev136
967,1202.090,1295.853,1184.813,1193.560,1192.834,1147.876,1124.976,1148.785,1161.953,1184.150,1160.237,1145.955,1384.728,1318.975,1337.536,1448.658,1420.698,1290.651,1271.904,1238.231,1506.682,1416.756,1527.414,1401.271,1487.877,1557.917,1481.836,1447.776,1395.822,1465.807,1325.675,1312.303,1323.872,1394.255,1298.248,1222.710,1243.956,1265.446,1363.649,1179.925,1374.454,1115.601,1156.479,1366.936,1399.869,1338.428,1191.312,1136.154,1140.292,1138.337,1191.405,1171.585,1114.618,1157.716,1165.174,1156.456,1219.375,1374.034,1414.541,1291.178,1261.365,1146.687,1426.799,1246.557,1220.851,1358.741,1333.614,1486.825,1529.825,1201.546,1350.043,1254.631,1353.808,1512.395,1428.025,1468.294,1094.370,1248.383,1278.759,1207.366,1128.772,1156.330,1182.736,1205.441,1205.455,1221.271,1434.831,1187.025,1159.359,1223.599,1304.061,1335.677,1207.904,1125.563,1274.661,1184.449,1227.311,1269.654,1227.974,1201.093,1202.927,1166.885,1466.059,1494.268,1417.802,1403.394,1442.816,1416.745,1455.130,1256.689,1286.217,1312.396,1300.044,1303.507,1354.319,1344.853,1197.877,1306.091,1234.632,1257.494,1249.233,1344.042,1376.888,1407.072,1190.070,1239.988,1195.835,1234.481,1254.187,1256.661,1250.345,1192.716,1156.973,1223.091,1274.543,1221.507
968,1222.139,1292.252,1197.392,1194.290,1194.142,1166.743,1121.469,1148.819,1165.738,1173.290,1172.609,1150.051,1380.692,1292.729,1342.809,1466.442,1443.741,1267.631,1274.266,1239.604,1502.186,1436.325,1528.461,1390.352,1488.191,1543.088,1510.153,1468.801,1382.244,1459.717,1323.536,1318.539,1341.563,1392.387,1308.502,1218.020,1233.468,1286.339,1358.921,1203.505,1356.494,1117.370,1149.514,1382.942,1438.121,1345.261,1199.035,1135.735,1130.588,1118.427,1174.984,1167.181,1119.771,1152.505,1161.636,1150.592,1204.918,1399.099,1403.579,1289.938,1264.414,1144.717,1436.494,1230.811,1233.944,1360.322,1328.301,1474.248,1528.621,1202.970,1342.978,1252.703,1334.239,1494.742,1411.196,1459.280,1080.799,1217.610,1258.478,1218.282,1125.232,1178.192,1156.892,1216.750,1216.491,1204.055,1426.372,1167.313,1151.763,1217.889,1316.449,1316.000,1195.217,1110.939,1260.091,1149.060,1231.218,1288.025,1213.372,1197.433,1173.420,1177.904,1452.807,1501.207,1425.434,1402.707,1435.188,1423.250,1450.643,1272.414,1282.708,1309.174,1289.177,1294.297,1324.481,1344.775,1194.393,1289.329,1220.362,1241.680,1221.831,1351.048,1367.341,1385.820,1205.422,1239.911,1200.284,1239.457,1241.616,1260.822,1236.760,1198.297,1194.411,1230.237,1267.103,1221.941
969,1226.647,1271.112,1199.117,1206.633,1199.581,1153.937,1132.902,1157.830,1171.129,1176.258,1174.621,1136.782,1385.093,1297.175,1355.618,1467.350,1425.145,1295.432,1253.092,1229.991,1499.405,1428.284,1533.657,1387.297,1486.234,1541.169,1489.467,1441.497,1395.761,1457.082,1316.204,1336.425,1350.476,1406.488,1316.322,1221.091,1259.859,1281.936,1361.871,1192.706,1349.245,1122.989,1157.638,1373.762,1409.140,1343.045,1179.746,1118.338,1146.615,1132.603,1169.699,1162.084,1127.640,1148.349,1156.180,1130.755,1189.945,1398.340,1418.679,1288.440,1282.825,1152.290,1450.361,1237.801,1204.633,1371.857,1326.524,1466.765,1522.935,1199.964,1326.988,1261.659,1333.283,1490.169,1408.765,1457.594,1099.218,1223.923,1263.326,1215.819,1123.990,1163.513,1161.874,1211.398,1200.149,1194.017,1445.323,1183.874,1144.527,1226.946,1298.158,1332.399,1208.251,1124.654,1253.432,1171.151,1235.234,1285.803,1212.998,1222.439,1190.780,1168.991,1463.543,1490.729,1419.884,1405.674,1445.573,1413.435,1457.091,1261.215,1273.040,1339.962,1299.957,1299.947,1330.803,1324.690,1210.511,1324.103,1222.698,1244.235,1243.643,1342.154,1378.432,1387.097,1200.447,1227.131,1189.098,1228.183,1227.829,1249.092,1259.196,1183.480,1169.793,1221.585,1267.520,1226.691
970,1195.462,1295.920,1202.827,1204.412,1194.021,1165.945,1122.080,1155.367,1177.320,1194.263,1167.506,1138.060,1373.304,1295.337,1357.184,1464.506,1431.071,1286.951,1291.350,1246.577,1504.393,1402.170,1526.037,1403.933,1498.431,1544.562,1509.529,1440.724,1409.047,1446.523,1332.039,1318.913,1343.884,1418.874,1311.609,1214.515,1253.116,1284.586,1355.130,1196.344,1354.695,1110.108,1167.364,1361.649,1423.805,1339.204,1181.552,1141.586,1148.459,1125.697,1168.421,1169.828,1126.533,1145.992,1140.549,1139.784,1204.438,1388.212,1408.710,1293.326,1256.446,1158.489,1428.426,1253.996,1215.485,1368.492,1343.358,1478.715,1514.355,1220.219,1331.299,1252.061,1324.987,1493.580,1417.067,1472.591,1097.973,1225.524,1266.141,1210.275,1131.294,1168.479,1184.448,1206.834,1198.043,1204.654,1430.225,1190.620,1149.463,1224.637,1322.330,1356.573,1193.811,1122.536,1251.520,1168.133,1221.118,1285.161,1228.766,1201.802,1176.708,1169.456,1471.989,1515.641,1419.480,1405.233,1440.917,1429.456,1460.109,1281.627,1291.985,1317.439,1296.740,1329.648,1339.703,1344.850,1213.378,1310.607,1225.020,1251.599,1238.758,1360.163,1377.616,1390.886,1192.210,1233.033,1212.892,1209.594,1255.125,1263.661,1252.218,1186.573,1181.738,1203.350,1256.229,1222.382
971,1214.288,1295.022,1204.244,1226.553,1191.771,1157.939,1134.298,1150.183,1172.127,1156.256,1154.962,1132.224,1391.917,1298.963,1333.542,1478.170,1428.175,1306.998,1245.651,1221.425,1510.005,1428.290,1510.892,1388.318,1503.138,1555.608,1482.050,1438.930,1419.539,1469.139,1321.146,1318.870,1339.635,1394.073,1297.179,1214.427,1236.239,1278.570,1372.281,1178.983,1353.103,1134.063,1157.237,1369.036,1411.739,1325.135,1193.413,1140.521,1152.469,1124.657,1177.598,1171.961,1139.732,1149.724,1147.179,1148.173,1216.997,1390.063,1408.831,1292.052,1267.875,1155.168,1412.892,1243.373,1200.228,1349.386,1331.641,1462.584,1520.867,1221.254,1340.802,1271.804,1341.172,1495.479,1430.450,1477.934,1079.494,1226.074,1275.241,1228.167,1130.754,1150.137,1166.526,1194.727,1191.422,1191.827,1435.747,1184.927,1146.584,1225.827,1308.537,1307.417,1199.404,1120.779,1268.223,1175.886,1227.884,1255.931,1241.003,1209.161,1193.852,1174.635,1480.187,1490.841,1414.074,1401.515,1446.467,1434.772,1453.543,1266.654,1302.964,1332.215,1300.646,1301.688,1333.810,1350.680,1202.663,1303.045,1224.268,1253.568,1225.684,1338.864,1386.351,1401.777,1184.622,1229.482,1211.757,1230.362,1235.787,1254.335,1261.562,1187.695,1182.438,1210.387,1266.274,1222.159
972,1222.968,1287.789,1195.368,1206.708,1185.178,1143.791,1129.644,1145.652,1163.983,1179.263,1162.914,1152.472,1387.277,1306.036,1347.493,1461.522,1453.145,1288.409,1268.827,1238.365,1519.634,1422.228,1521.206,1393.659,1501.172,1546.081,1489.515,1438.150,1405.959,1463.197,1332.718,1315.184,1340.933,1388.595,1282.975,1214.869,1259.397,1290.078,1351.293,1158.663,1355.433,1113.273,1149.710,1371.800,1402.963,1337.411,1203.139,1131.088,1136.435,1125.858,1178.547,1169.853,1128.303,1146.620,1156.450,1153.709,1190.410,1380.318,1393.137,1292.139,1278.263,1167.846,1426.972,1236.431,1195.317,1364.054,1324.711,1472.208,1515.117,1180.432,1351.613,1270.655,1325.671,1495.388,1405.832,1466.976,1090.961,1246.691,1271.410,1204.846,1120.459,1167.653,1165.779,1212.853,1195.853,1201.985,1439.113,1181.270,1155.764,1227.982,1298.803,1336.471,1205.841,1123.169,1259.757,1174.503,1236.249,1294.273,1225.866,1204.103,1177.609,1179.092,1459.767,1504.008,1426.501,1402.479,1453.372,1433.352,1453.894,1259.880,1282.093,1319.309,1299.548,1304.119,1336.830,1348.501,1198.728,1308.627,1219.755,1260.777,1213.052,1348.894,1361.285,1384.054,1194.418,1221.017,1209.577,1232.039,1233.459,1254.096,1260.193,1172.962,1186.027,1204.191,1253.965,1221.182
973,1216.481,1297.250,1206.339,1209.320,1194.931,1147.972,1130.897,1163.037,1171.118,1164.068,1160.098,1153.407,1391.268,1298.679,1344.991,1459.603,1428.819,1289.030,1255.057,1229.824,1507.254,1437.757,1517.386,1404.234,1483.333,1544.195,1493.863,1454.134,1410.231,1467.321,1324.313,1310.372,1340.240,1410.586,1301.083,1214.248,1241.637,1279.360,1360.229,1177.469,1363.974,1120.694,1150.829,1379.816,1413.323,1333.554,1185.692,1148.402,1146.870,1132.412,1167.381,1179.431,1130.240,1160.128,1158.531,1152.937,1211.171,1370.063,1407.669,1296.910,1263.703,1169.382,1422.498,1255.774,1210.199,1381.336,1337.850,1470.809,1529.771,1211.092,1333.775,1265.505,1326.960,1488.557,1427.009,1469.519,1092.044,1246.262,1271.643,1196.607,1117.936,1157.929,1199.457,1220.413,1202.844,1210.634,1438.689,1188.963,1151.187,1223.731,1294.106,1320.505,1202.979,1145.021,1267.875,1182.454,1234.561,1276.771,1201.603,1201.754,1189.029,1191.274,1466.982,1505.559,1426.590,1409.230,1450.574,1431.533,1462.065,1266.452,1287.218,1328.710,1313.122,1327.403,1339.983,1333.761,1198.913,1295.823,1229.948,1243.335,1215.692,1367.616,1360.187,1378.892,1189.655,1227.116,1224.136,1235.130,1222.376,1269.416,1256.012,1200.343,1171.847,1237.257,1246.026,1217.407
974,1223.644,1292.856,1199.567,1204.594,1184.247,1153.811,1127.720,1158.638,1159.369,1179.234,1163.192,1148.748,1390.770,1296.259,1332.308,1463.624,1439.704,1296.361,1267.630,1234.583,1504.955,1425.710,1543.787,1396.490,1501.058,1549.038,1495.738,1455.277,1428.916,1470.609,1321.260,1314.901,1363.744,1391.312,1295.167,1228.642,1244.364,1298.293,1358.937,1181.258,1367.361,1109.909,1155.064,1355.404,1416.155,1344.656,1190.669,1136.685,1161.457,1124.602,1195.406,1174.045,1119.990,1127.433,1163.542,1162.385,1228.244,1394.680,1408.802,1294.702,1278.097,1168.515,1434.263,1241.618,1218.803,1356.586,1344.603,1488.981,1538.539,1210.925,1349.510,1276.484,1339.948,1514.717,1419.787,1444.201,1080.595,1238.590,1287.455,1207.584,1128.882,1143.225,1180.675,1219.229,1201.864,1222.453,1426.808,1171.596,1143.051,1218.233,1325.564,1340.253,1186.814,1128.046,1259.410,1188.661,1224.629,1270.046,1231.160,1195.971,1192.742,1164.979,1473.251,1514.586,1424.733,1394.631,1453.972,1406.514,1466.161,1283.021,1274.233,1338.068,1322.245,1318.348,1325.562,1350.660,1193.048,1297.998,1218.396,1251.324,1237.718,1367.131,1379.202,1404.433,1200.016,1219.537,1212.273,1227.948,1219.545,1266.332,1245.497,1177.251,1180.055,1214.901,1282.066,1202.256
975,1199.913,1298.473,1196.059,1202.190,1191.625,1164.251,1135.523,1177.487,1180.433,1191.096,1174.024,1144.449,1389.724,1299.054,1353.167,1452.896,1436.593,1307.902,1274.030,1238.544,1512.147,1417.583,1535.448,1398.608,1487.651,1548.680,1488.756,1445.744,1406.013,1464.581,1326.108,1320.546,1360.567,1410.017,1321.867,1214.606,1235.396,1304.088,1360.574,1202.228,1362.857,1145.651,1160.806,1380.278,1428.088,1356.733,1184.230,1146.578,1142.569,1131.828,1177.992,1156.478,1134.523,1151.792,1163.767,1163.702,1215.064,1388.677,1408.036,1299.956,1283.387,1165.356,1433.768,1246.932,1228.468,1381.731,1326.851,1470.525,1528.082,1223.003,1335.767,1247.152,1326.137,1509.249,1430.721,1471.990,1081.635,1225.994,1269.458,1208.095,1118.964,1161.669,1169.782,1221.376,1214.398,1211.165,1437.237,1190.031,1164.829,1242.959,1330.313,1338.731,1214.525,1117.842,1259.629,1174.132,1236.290,1286.800,1230.348,1214.731,1196.898,1203.219,1452.528,1494.707,1423.604,1414.083,1444.667,1403.864,1460.908,1257.962,1288.655,1325.506,1294.051,1297.485,1350.960,1347.797,1184.445,1318.889,1227.158,1246.104,1207.011,1364.114,1375.967,1400.702,1195.476,1241.362,1204.067,1228.718,1230.133,1267.713,1247.809,1187.625,1187.541,1229.994,1279.335,1228.786
976,1215.526,1291.290,1209.192,1217.691,1193.608,1144.794,1127.058,1164.018,1173.752,1185.611,1188.525,1147.868,1379.880,1318.008,1351.942,1455.742,1455.583,1293.695,1271.352,1231.584,1510.478,1423.614,1528.164,1411.055,1488.005,1552.720,1511.465,1462.730,1412.635,1473.626,1312.799,1309.777,1346.068,1416.948,1298.692,1224.357,1252.541,1291.781,1349.566,1188.501,1348.929,1144.408,1162.246,1388.232,1405.488,1344.920,1195.552,1139.075,1121.978,1126.321,1198.525,1158.818,1154.681,1145.003,1155.719,1143.980,1201.624,1388.728,1400.499,1287.886,1265.847,1175.917,1424.325,1224.727,1215.474,1362.474,1328.602,1466.764,1526.127,1205.610,1337.354,1248.395,1346.282,1490.691,1428.617,1455.365,1092.432,1232.218,1262.847,1204.308,1127.992,1169.699,1171.570,1212.242,1196.913,1198.607,1424.969,1183.625,1155.619,1222.640,1317.553,1331.584,1216.124,1107.867,1245.127,1170.020,1234.518,1288.661,1237.345,1186.562,1179.376,1186.073,1465.854,1506.751,1439.882,1414.591,1430.431,1411.804,1446.088,1284.133,1298.466,1355.441,1304.965,1316.783,1339.545,1351.823,1228.724,1318.191,1227.493,1234.561,1229.702,1354.232,1396.024,1387.251,1186.078,1214.842,1209.296,1231.506,1243.859,1262.708,1250.002,1175.504,1159.549,1226.334,1257.641,1211.128
977,1227.653,1286.352,1210.918,1205.960,1186.330,1161.853,1135.645,1161.736,1182.453,1175.765,1169.608,1171.904,1379.380,1311.551,1359.254,1465.530,1427.454,1273.997,1278.367,1226.392,1508.673,1412.781,1535.329,1388.078,1491.963,1561.326,1501.640,1456.265,1393.849,1469.631,1318.179,1317.804,1359.304,1399.905,1296.552,1216.612,1268.135,1282.323,1373.970,1200.242,1361.781,1120.660,1159.161,1372.733,1438.391,1349.152,1187.288,1139.044,1154.550,1135.382,1178.453,1184.324,1136.172,1159.395,1154.877,1162.968,1233.284,1405.503,1416.609,1307.470,1273.280,1176.147,1423.169,1242.403,1209.638,1380.177,1344.627,1476.015,1530.201,1209.566,1352.235,1255.376,1329.081,1503.076,1416.651,1467.194,1109.307,1264.265,1268.172,1214.218,1131.726,1165.437,1173.389,1220.545,1218.729,1212.694,1426.253,1181.459,1153.558,1222.472,1312.047,1331.502,1228.862,1114.492,1278.673,1188.773,1216.523,1285.687,1235.890,1216.776,1174.544,1182.409,1450.635,1497.328,1412.550,1416.481,1460.351,1422.752,1471.811,1265.778,1267.661,1330.559,1311.110,1303.607,1331.636,1361.850,1218.380,1314.006,1228.098,1259.242,1234.146,1365.457,1368.971,1388.394,1187.633,1238.566,1215.201,1222.033,1243.323,1266.126,1244.768,1170.569,1156.367,1225.610,1267.012,1207.322
978,1228.440,1293.209,1214.143,1192.723,1198.307,1152.808,1146.377,1157.754,1169.861,1183.849,1189.930,1139.803,1394.865,1317.174,1370.586,1476.894,1437.224,1286.480,1267.941,1237.332,1539.333,1421.833,1521.658,1399.164,1487.370,1531.141,1495.527,1449.414,1397.388,1457.072,1333.511,1336.562,1341.775,1402.587,1309.373,1227.260,1260.779,1272.649,1370.659,1173.014,1364.137,1134.506,1156.693,1377.216,1428.204,1339.785,1205.925,1152.598,1157.605,1127.910,1195.215,1177.676,1118.150,1160.433,1163.894,1147.274,1215.681,1396.604,1394.549,1265.795,1261.616,1155.069,1435.630,1263.986,1211.522,1379.176,1353.978,1479.042,1518.002,1216.498,1350.207,1253.091,1335.448,1496.708,1419.435,1466.745,1080.457,1255.280,1280.678,1207.509,1132.300,1171.865,1167.696,1213.041,1209.978,1210.622,1431.013,1190.616,1165.585,1233.222,1328.150,1344.540,1222.475,1129.220,1255.699,1177.748,1235.000,1261.652,1223.633,1192.592,1196.681,1197.725,1463.801,1509.163,1431.576,1420.947,1444.285,1415.876,1469.321,1264.546,1295.329,1335.734,1304.658,1307.732,1329.079,1354.557,1209.284,1319.446,1232.654,1255.054,1240.109,1368.318,1369.342,1391.980,1195.604,1233.856,1193.469,1224.065,1258.417,1260.079,1256.122,1193.915,1181.434,1222.560,1271.003,1233.037
979,1233.912,1288.568,1202.406,1217.790,1193.701,1140.889,1142.568,1172.262,1179.023,1179.516,1164.013,1149.606,1382.978,1295.922,1355.034,1458.273,1445.745,1296.373,1277.203,1235.929,1519.408,1435.589,1531.206,1410.284,1510.924,1524.806,1491.541,1458.846,1429.554,1465.730,1316.924,1338.058,1328.718,1393.846,1307.941,1232.771,1246.922,1274.827,1386.225,1206.386,1357.997,1134.762,1149.685,1361.177,1412.668,1347.228,1178.510,1155.553,1157.034,1138.883,1188.603,1171.351,1144.189,1134.745,1168.305,1166.850,1206.584,1393.964,1415.293,1304.908,1265.308,1159.457,1449.970,1231.964,1240.169,1365.497,1326.687,1465.624,1545.913,1209.356,1353.612,1270.161,1347.101,1518.631,1419.551,1483.409,1075.170,1239.343,1287.853,1202.292,1154.948,1145.641,1171.377,1206.734,1210.645,1204.753,1425.953,1198.992,1169.561,1222.393,1333.138,1362.553,1201.253,1131.919,1253.498,1172.038,1217.530,1284.337,1198.105,1203.783,1194.982,1180.026,1462.395,1512.088,1426.416,1402.232,1438.712,1426.687,1463.343,1272.106,1297.367,1323.975,1303.402,1305.970,1329.948,1354.522,1203.158,1308.450,1223.293,1264.394,1239.382,1337.286,1388.362,1388.536,1198.360,1231.183,1201.981,1231.223,1244.146,1243.484,1254.037,1190.314,1177.048,1212.366,1273.579,1229.006
980,1234.039,1294.725,1207.874,1196.762,1202.610,1159.824,1125.895,1166.834,1176.472,1178.056,1176.282,1130.353,1403.832,1304.578,1331.255,1472.889,1442.396,1273.277,1258.419,1244.817,1510.610,1424.902,1530.033,1394.242,1502.564,1576.938,1495.153,1457.493,1405.428,1472.945,1320.167,1320.884,1338.156,1407.524,1285.769,1220.169,1258.319,1290.387,1369.921,1176.548,1353.593,1126.937,1163.425,1365.764,1425.129,1341.406,1204.721,1158.932,1140.391,1127.639,1183.325,1189.472,1118.733,1147.338,1162.658,1148.907,1226.749,1400.555,1400.518,1303.984,1266.913,1162.488,1438.205,1252.898,1199.126,1383.316,1330.909,1470.345,1531.745,1206.576,1337.345,1270.783,1352.418,1522.810,1440.268,1480.390,1086.084,1246.782,1295.045,1231.118,1139.332,1157.007,1184.244,1232.260,1215.784,1227.530,1429.509,1192.189,1139.014,1242.898,1305.705,1354.650,1213.469,1126.186,1258.825,1179.429,1242.281,1291.062,1229.344,1206.367,1167.524,1174.600,1477.976,1508.205,1438.773,1419.611,1455.320,1412.058,1467.988,1288.457,1280.660,1318.124,1281.149,1316.941,1353.228,1364.275,1215.450,1293.144,1211.929,1252.215,1237.040,1362.810,1390.910,1392.655,1205.806,1224.155,1213.025,1224.201,1240.712,1263.381,1266.608,1194.760,1175.577,1219.002,1259.776,1218.027
981,1234.102,1289.220,1205.511,1205.215,1197.975,1160.837,1142.223,1179.467,1190.054,1192.626,1179.390,1162.294,1395.806,1296.110,1353.209,1467.989,1429.769,1293.207,1284.651,1239.088,1513.259,1433.392,1520.817,1409.395,1500.488,1550.632,1481.677,1454.326,1423.501,1459.894,1329.478,1332.072,1382.144,1399.789,1316.127,1208.528,1240.281,1286.668,1354.564,1191.667,1357.606,1140.152,1151.268,1382.409,1426.159,1347.398,1193.835,1146.590,1132.374,1133.969,1200.841,1175.117,1132.254,1155.896,1154.548,1167.848,1220.077,1400.562,1425.143,1278.422,1269.318,1158.325,1422.880,1234.911,1225.643,1381.929,1351.785,1477.957,1531.146,1231.047,1337.050,1278.373,1348.542,1498.086,1424.286,1461.653,1090.652,1247.317,1278.391,1211.332,1152.096,1174.865,1194.167,1228.841,1210.530,1227.299,1436.489,1185.698,1170.625,1247.561,1305.868,1349.532,1228.945,1123.479,1239.965,1173.759,1217.594,1271.078,1213.787,1217.703,1197.879,1185.146,1470.521,1497.534,1431.518,1430.237,1451.401,1407.419,1455.665,1277.359,1304.149,1329.830,1316.498,1310.766,1330.321,1355.056,1207.255,1311.802,1227.489,1257.752,1245.821,1366.708,1391.883,1404.662,1198.492,1237.249,1209.032,1233.550,1235.520,1262.846,1249.596,1217.226,1185.986,1205.109,1278.557,1222.348
982,1225.474,1277.559,1207.394,1207.819,1196.183,1160.997,1127.646,1182.733,1195.777,1185.974,1170.073,1158.478,1373.465,1313.673,1352.563,1466.647,1430.743,1291.110,1279.991,1237.957,1524.750,1427.577,1520.478,1404.812,1499.754,1541.779,1506.822,1479.699,1400.424,1461.214,1326.848,1313.010,1354.963,1410.201,1308.527,1221.360,1256.068,1280.577,1379.288,1200.992,1370.388,1127.585,1156.554,1366.859,1427.728,1355.067,1187.891,1131.328,1138.521,1143.930,1196.057,1178.620,1128.465,1149.813,1176.599,1168.429,1209.998,1395.683,1414.254,1319.414,1279.222,1152.317,1437.837,1263.052,1231.168,1366.634,1345.417,1475.183,1535.251,1211.280,1342.323,1268.814,1334.554,1508.148,1402.939,1464.023,1104.809,1242.735,1266.174,1203.658,1119.443,1175.529,1185.995,1207.250,1198.187,1214.299,1450.107,1179.625,1166.980,1232.177,1302.363,1342.018,1200.069,1139.033,1260.637,1162.761,1241.144,1265.855,1224.166,1213.414,1192.849,1191.223,1458.908,1511.751,1438.169,1412.082,1466.057,1434.952,1456.008,1273.256,1303.232,1324.365,1297.860,1303.102,1338.662,1346.276,1215.137,1301.102,1235.367,1245.363,1230.319,1339.442,1378.879,1395.889,1207.177,1231.339,1210.698,1222.879,1246.825,1260.078,1247.081,1193.601,1183.528,1234.759,1251.044,1216.183
983,1220.712,1301.939,1203.301,1196.174,1198.510,1164.543,1138.335,1178.745,1190.427,1180.421,1184.323,1152.629,1397.954,1311.444,1339.023,1462.919,1440.108,1285.898,1279.473,1249.453,1523.744,1420.603,1547.684,1388.842,1493.122,1535.738,1499.757,1458.995,1394.032,1474.120,1335.791,1330.850,1358.501,1426.571,1308.711,1216.944,1258.770,1276.565,1376.821,1194.834,1352.992,1127.460,1152.984,1368.382,1433.245,1353.672,1195.819,1149.329,1136.424,1131.312,1213.256,1172.582,1131.089,1149.233,1162.248,1160.339,1206.019,1393.830,1404.173,1299.783,1296.118,1147.694,1439.094,1263.367,1219.601,1396.231,1341.154,1479.978,1527.833,1215.450,1364.424,1264.975,1348.234,1519.290,1417.544,1483.226,1101.712,1250.506,1278.871,1206.960,1133.978,1169.387,1196.136,1214.990,1233.334,1222.987,1437.713,1188.293,1166.350,1237.917,1326.890,1350.062,1209.489,1118.048,1267.533,1185.071,1245.229,1297.261,1235.278,1209.367,1188.197,1196.669,1456.250,1504.969,1428.003,1409.969,1465.736,1446.533,1454.988,1273.826,1299.746,1339.628,1290.227,1315.310,1345.021,1369.701,1201.865,1310.838,1245.868,1249.653,1250.559,1351.554,1383.707,1397.318,1185.792,1233.232,1230.497,1254.499,1239.060,1254.257,1255.713,1187.801,1160.329,1246.041,1267.281,1233.485
984,1211.500,1296.585,1200.669,1215.751,1211.092,1151.912,1134.446,1165.408,1187.952,1185.377,1166.767,1159.420,1392.299,1294.722,1352.903,1465.465,1428.151,1297.230,1260.986,1240.757,1508.300,1426.237,1517.996,1388.257,1489.870,1539.778,1489.611,1451.671,1415.708,1469.458,1332.864,1326.619,1348.014,1394.359,1307.065,1229.108,1260.709,1266.552,1352.579,1181.872,1368.907,1132.634,1164.789,1369.020,1423.127,1342.315,1214.961,1160.331,1144.438,1126.860,1167.002,1166.611,1144.071,1161.601,1156.460,1173.201,1233.499,1392.960,1405.822,1291.628,1252.098,1146.994,1436.735,1237.278,1213.222,1363.705,1335.691,1468.519,1534.382,1205.793,1361.747,1264.071,1345.179,1498.556,1433.098,1458.743,1086.875,1251.242,1321.088,1202.792,1126.294,1159.998,1191.764,1206.060,1209.224,1211.752,1423.524,1186.232,1164.101,1228.548,1318.010,1344.300,1207.413,1148.269,1262.470,1152.232,1229.958,1282.293,1224.410,1193.414,1198.407,1172.446,1465.034,1496.664,1438.084,1416.675,1455.651,1427.401,1463.668,1272.959,1304.278,1326.864,1312.340,1312.875,1338.671,1364.606,1212.522,1306.466,1228.875,1251.781,1242.623,1364.135,1386.557,1389.598,1179.723,1236.670,1218.601,1224.184,1233.356,1267.464,1265.661,1201.354,1166.447,1254.715,1247.089,1216.972
985,1212.265,1280.379,1210.398,1207.988,1176.159,1151.614,1141.105,1156.183,1178.407,1180.584,1181.123,1167.310,1373.216,1312.987,1360.289,1460.893,1423.287,1284.001,1270.327,1260.376,1518.231,1428.838,1509.101,1391.066,1486.703,1552.200,1497.278,1472.156,1387.979,1475.180,1314.241,1332.971,1344.139,1402.659,1294.335,1214.460,1249.788,1277.404,1370.637,1180.726,1377.615,1120.515,1168.570,1357.681,1439.849,1355.214,1195.512,1167.132,1148.148,1135.115,1183.842,1163.553,1127.595,1165.706,1154.842,1153.514,1208.910,1381.661,1407.768,1293.915,1288.218,1174.864,1435.297,1276.955,1220.668,1392.214,1342.452,1460.504,1528.047,1217.863,1346.086,1266.959,1341.757,1508.354,1434.616,1490.839,1104.187,1271.130,1280.772,1209.147,1130.985,1161.056,1168.275,1236.638,1204.320,1213.930,1439.047,1199.367,1175.113,1243.163,1331.971,1362.834,1208.212,1129.097,1261.498,1187.464,1233.496,1293.098,1221.406,1203.687,1209.776,1186.899,1472.428,1516.654,1432.141,1434.949,1446.840,1436.488,1463.241,1297.775,1314.073,1334.405,1319.389,1318.485,1343.845,1352.171,1215.387,1303.991,1213.068,1238.240,1250.626,1374.216,1376.362,1393.602,1192.235,1238.602,1218.805,1242.551,1228.323,1270.077,1260.417,1192.943,1178.229,1220.831,1293.222,1229.874
