 ,StdDev1,StdDev2,StdDev3,StdDev4,StdDev5,StdDev6,StdDev7,StdDev8,StdDev9,StdDev10,StdDev11,StdDev12,StdDev13,StdDev14,StdDev15,StdDev16,StdDev17,StdDev18,StdDev19,StdDev20,StdDev21,StdDev22,StdDev23,StdDev24,StdDev25,StdDev26,StdDev27,StdDev28,StdDev29,StdDev30,StdDev31,StdDev32,StdDev33,StdDev34,StdDev35,StdDev36,StdDev37,StdDev38,StdDev39,StdDev40,StdDev41,StdDev42,StdDev43,StdDev44,StdDev45,StdDev46,StdDev47,StdDev48,StdDev49,StdDev50,StdDev51,StdDev52,StdDev53,StdDev54,StdDev55,StdDev56,StdDev57,StdDev58,StdDev59,StdDev60,StdDev61,StdDev62,StdDev63,StdDev64,StdDev65,StdDev66,StdDev67,StdDev68,StdDev69,StdDev70,StdDev71,StdDev72,StdDev73,StdDev74,StdDev75,StdDev76,StdDev77,StdDev78,StdDev79,StdDev80,StdDev81,StdDev82,StdDev83,StdDev84,StdDev85,StdDev86,StdDev87,StdDev88,StdDev89,StdDev90,StdDev91,StdDev92,StdDev93,StdDev94,StdDev95,StdDev96,StdDev97,StdDev98,StdDev99,StdDev100,StdDev101,StdDev102,StdDev103,StdDev104,StdDev105,StdDev106,StdDev107,StdDev108,StdDev109,StdDev110,StdDev111,StdDev112,StdDev113,StdDev114,StdDev115,StdDev116,StdDev117,StdDev118,StdDev119,StdDev120,StdDev121,StdDev122,StdDev123,StdDev124,StdDev125,StdDev126,StdDev127,StdDev128,StdDev129,StdDev130,StdDev131,StdDev132,StdDev133,StdDev134,StdDev135,StdDev136
1035,1228.840,1290.397,1186.596,1204.417,1227.612,1161.354,1158.712,1176.919,1169.567,1208.398,1184.634,1167.220,1402.659,1312.451,1358.999,1478.756,1435.572,1293.801,1287.044,1261.703,1500.152,1402.115,1530.131,1412.545,1477.701,1542.632,1508.243,1463.703,1387.558,1473.261,1263.992,1253.168,1299.935,1309.262,1230.677,1157.137,1204.586,1219.206,1338.862,1123.110,1355.767,1081.828,1120.025,1352.057,1390.607,1330.071,1170.075,1130.705,1110.283,1099.973,1142.601,1169.364,1119.625,1112.574,1100.631,1110.608,1173.952,1361.088,1397.760,1294.840,1265.352,1126.298,1415.334,1250.156,1194.311,1367.683,1321.352,1419.881,1485.180,1173.141,1286.750,1238.983,1298.564,1447.030,1372.062,1413.728,1016.513,1176.797,1204.994,1163.913,1051.464,1097.467,1097.112,1128.417,1123.923,1119.932,1387.010,1165.480,1090.937,1145.736,1234.217,1268.618,1151.247,1065.325,1230.161,1121.773,1175.491,1257.333,1166.368,1150.545,1123.301,1147.747,1431.464,1459.336,1381.588,1363.828,1390.379,1373.389,1400.441,1207.359,1227.657,1292.760,1246.511,1266.953,1299.473,1286.039,1172.836,1269.188,1200.026,1204.328,1195.694,1303.969,1326.737,1339.340,1200.563,1199.026,1172.286,1170.146,1213.062,1235.098,1240.907,1197.998,1202.280,1221.681,1257.374,1216.776
1036,1207.704,1293.968,1195.010,1222.483,1205.115,1149.660,1165.312,1174.990,1189.054,1201.718,1185.576,1156.016,1397.751,1321.086,1378.661,1468.532,1435.849,1309.825,1294.506,1252.353,1513.604,1422.450,1518.561,1398.103,1481.843,1541.772,1491.195,1463.689,1409.677,1458.853,1278.919,1263.379,1264.030,1332.378,1243.632,1154.719,1190.666,1231.771,1334.144,1115.144,1360.293,1109.717,1120.424,1345.269,1406.457,1333.916,1170.034,1120.982,1120.458,1094.526,1135.531,1169.045,1095.290,1110.533,1113.797,1121.296,1164.146,1382.010,1395.375,1299.106,1279.449,1141.611,1396.100,1225.932,1218.117,1375.559,1322.471,1416.125,1478.709,1182.533,1262.346,1222.138,1264.982,1445.013,1368.688,1416.395,995.351,1145.807,1188.702,1170.983,1068.183,1090.174,1076.915,1104.065,1105.694,1124.386,1381.897,1148.150,1093.846,1147.451,1229.996,1258.372,1155.614,1056.861,1222.639,1114.326,1179.450,1244.436,1194.386,1160.732,1131.855,1149.010,1422.878,1456.082,1383.953,1368.962,1415.666,1370.293,1423.892,1225.349,1231.808,1278.951,1257.013,1261.329,1299.928,1294.430,1173.915,1275.249,1204.340,1207.064,1167.338,1317.659,1333.484,1331.372,1195.394,1214.578,1181.266,1183.763,1212.541,1222.382,1251.799,1190.913,1197.176,1229.519,1252.541,1239.206
1037,1225.521,1299.376,1206.997,1208.445,1219.603,1163.534,1148.620,1167.901,1183.511,1189.174,1189.384,1165.272,1392.308,1310.679,1363.717,1454.731,1439.013,1306.979,1283.312,1254.660,1510.840,1412.010,1538.040,1380.898,1481.986,1535.589,1486.060,1446.625,1400.305,1466.500,1283.212,1251.851,1300.533,1314.561,1241.813,1169.051,1201.113,1217.775,1329.252,1131.868,1340.468,1100.700,1120.167,1350.332,1401.313,1349.266,1184.310,1128.584,1105.496,1087.303,1135.408,1160.181,1108.029,1094.372,1106.901,1100.493,1159.719,1366.750,1383.710,1279.394,1260.411,1137.777,1421.558,1238.316,1214.008,1369.111,1327.250,1428.913,1465.417,1190.192,1281.714,1208.926,1269.649,1437.773,1366.997,1407.816,1012.931,1142.883,1204.808,1188.448,1052.086,1086.235,1096.985,1126.076,1120.614,1142.769,1381.722,1149.094,1089.081,1146.561,1239.915,1274.785,1161.627,1051.955,1239.038,1127.133,1201.829,1240.663,1181.338,1154.192,1134.715,1138.764,1445.577,1466.354,1387.548,1374.650,1412.227,1372.705,1418.661,1211.239,1258.118,1278.711,1253.994,1259.872,1307.869,1302.152,1166.886,1285.469,1203.157,1214.072,1188.666,1307.053,1322.422,1346.905,1174.247,1205.413,1190.599,1180.938,1229.084,1235.549,1235.434,1211.843,1180.379,1248.914,1252.048,1221.083
1038,1213.485,1273.091,1191.338,1186.963,1199.636,1146.387,1138.873,1169.002,1190.460,1196.908,1194.536,1173.791,1379.034,1317.291,1368.844,1455.343,1440.594,1299.232,1293.120,1262.457,1501.415,1411.311,1537.211,1402.449,1483.670,1559.269,1500.044,1465.394,1387.846,1464.178,1287.557,1266.582,1291.768,1323.561,1267.182,1147.662,1212.814,1224.780,1324.989,1123.805,1346.611,1110.237,1129.279,1365.981,1416.573,1340.924,1162.215,1137.210,1134.099,1085.996,1130.768,1160.118,1116.374,1116.576,1113.951,1127.970,1173.173,1366.592,1396.974,1281.500,1276.045,1154.959,1422.717,1224.579,1221.336,1350.072,1318.645,1429.662,1478.402,1193.831,1258.911,1212.082,1283.439,1446.583,1352.896,1408.978,1003.339,1143.573,1202.051,1182.558,1083.960,1094.091,1087.189,1131.340,1121.548,1112.632,1376.370,1154.621,1094.538,1148.400,1251.024,1286.356,1157.446,1067.041,1238.973,1120.803,1194.572,1256.498,1193.425,1161.087,1126.064,1148.832,1424.678,1450.947,1385.182,1381.278,1412.368,1368.455,1403.111,1210.705,1250.503,1280.881,1238.459,1267.123,1284.837,1319.487,1176.753,1248.683,1199.496,1216.791,1186.211,1324.709,1317.882,1352.702,1208.297,1197.176,1186.042,1181.430,1226.814,1224.154,1248.949,1214.661,1196.309,1238.066,1253.374,1243.509
1039,1196.940,1310.439,1193.459,1202.486,1217.811,1170.263,1153.102,1184.073,1183.290,1185.152,1181.923,1153.086,1392.317,1315.797,1326.569,1457.149,1437.221,1308.564,1309.429,1269.966,1502.232,1414.970,1531.959,1385.280,1490.284,1543.575,1485.166,1454.573,1405.692,1462.751,1271.117,1254.350,1299.509,1324.486,1252.946,1151.324,1195.723,1249.970,1346.200,1140.708,1365.028,1122.281,1128.938,1358.201,1406.338,1346.221,1185.080,1144.461,1106.110,1078.213,1111.476,1173.363,1115.668,1116.179,1114.829,1108.688,1149.785,1374.923,1388.964,1288.194,1274.464,1138.504,1413.272,1226.961,1223.103,1362.204,1318.854,1411.334,1474.971,1176.684,1272.090,1222.906,1273.605,1431.793,1364.674,1408.888,1015.266,1155.576,1214.722,1176.109,1067.722,1071.699,1093.699,1111.841,1134.160,1118.538,1387.323,1155.809,1105.251,1144.538,1228.124,1265.172,1175.498,1076.202,1210.341,1121.017,1178.553,1245.148,1186.672,1150.878,1131.291,1147.724,1413.295,1459.490,1395.605,1374.315,1410.475,1373.840,1418.236,1219.055,1254.386,1293.184,1270.289,1259.590,1292.770,1313.609,1160.903,1268.956,1219.355,1217.533,1166.512,1306.212,1342.644,1341.030,1195.334,1221.240,1188.714,1186.486,1210.603,1219.917,1260.786,1194.188,1181.852,1233.303,1267.617,1228.410
1040,1234.952,1300.856,1194.832,1193.341,1201.079,1172.018,1161.235,1176.002,1179.250,1204.544,1188.831,1179.805,1390.808,1320.959,1387.892,1465.874,1458.104,1303.412,1287.391,1264.614,1511.207,1416.684,1519.317,1398.015,1505.376,1542.529,1498.650,1462.424,1403.082,1450.495,1280.076,1257.381,1292.572,1348.852,1256.698,1151.237,1223.124,1229.263,1338.995,1129.519,1340.040,1117.115,1114.541,1347.485,1381.680,1334.158,1174.093,1119.515,1118.428,1091.723,1131.299,1146.103,1114.375,1103.751,1106.636,1101.794,1159.963,1376.819,1390.786,1279.914,1257.619,1144.825,1416.703,1238.300,1238.262,1383.368,1328.851,1416.665,1477.756,1171.109,1278.257,1199.836,1275.837,1460.009,1364.749,1413.374,992.406,1153.491,1202.443,1191.648,1063.683,1069.045,1093.773,1127.245,1123.207,1125.733,1382.292,1166.786,1087.640,1129.563,1255.791,1275.304,1181.014,1075.784,1232.657,1123.291,1186.831,1262.777,1169.783,1155.879,1132.882,1146.498,1421.401,1465.295,1386.112,1376.517,1407.693,1390.488,1419.939,1219.532,1250.315,1295.165,1250.959,1242.292,1313.010,1313.489,1168.048,1273.889,1206.482,1212.106,1175.557,1305.343,1335.531,1353.484,1191.121,1194.239,1170.570,1174.479,1239.047,1233.423,1258.210,1206.769,1169.287,1242.874,1244.412,1252.529
1041,1214.834,1305.160,1216.467,1190.849,1197.019,1170.054,1149.921,1169.461,1190.394,1199.859,1182.961,1169.833,1397.644,1304.412,1369.817,1471.088,1449.204,1327.492,1289.947,1258.851,1502.215,1424.169,1541.868,1401.164,1502.464,1561.421,1490.498,1441.249,1403.856,1472.286,1264.214,1255.279,1294.563,1331.767,1251.925,1166.125,1192.792,1231.285,1332.321,1137.196,1322.969,1112.526,1132.975,1349.889,1415.411,1331.954,1165.970,1131.923,1119.197,1082.722,1127.481,1172.547,1117.345,1121.329,1109.903,1101.575,1160.891,1377.806,1399.038,1269.377,1276.335,1130.608,1419.415,1236.048,1209.734,1354.399,1319.937,1435.413,1462.482,1165.622,1277.241,1215.280,1275.014,1451.059,1374.896,1424.564,1000.719,1147.839,1216.540,1198.579,1068.528,1094.879,1078.218,1114.437,1110.298,1122.288,1372.414,1146.058,1088.635,1145.561,1235.693,1267.358,1174.505,1076.094,1203.310,1103.785,1198.452,1258.203,1197.627,1168.457,1128.228,1147.199,1412.537,1472.595,1382.725,1379.363,1412.781,1386.545,1413.929,1227.951,1266.925,1278.337,1272.115,1260.618,1306.752,1306.636,1162.848,1270.852,1230.775,1191.154,1183.807,1317.927,1345.215,1327.230,1203.667,1195.125,1175.723,1197.623,1225.679,1234.001,1232.563,1206.905,1180.550,1242.654,1253.005,1227.588
1042,1193.420,1295.145,1197.447,1195.175,1198.047,1163.732,1156.438,1168.579,1188.855,1206.498,1197.620,1178.158,1387.900,1316.478,1371.100,1472.266,1447.194,1315.717,1297.036,1250.788,1513.572,1420.572,1539.918,1400.073,1492.523,1562.677,1505.513,1463.045,1406.659,1478.426,1289.031,1273.731,1289.562,1335.984,1248.409,1145.677,1183.964,1225.689,1358.732,1125.414,1361.544,1109.673,1125.497,1338.884,1392.179,1328.104,1184.301,1122.828,1118.943,1087.868,1142.319,1176.120,1111.732,1105.870,1118.321,1104.222,1186.181,1378.895,1397.172,1281.053,1279.595,1151.246,1419.645,1238.332,1206.192,1366.632,1329.758,1409.000,1475.290,1191.848,1288.113,1215.800,1284.809,1447.582,1362.691,1413.332,1016.769,1153.557,1214.473,1179.970,1065.191,1089.963,1107.650,1139.639,1109.608,1130.553,1390.866,1153.334,1109.452,1151.510,1238.638,1271.260,1177.144,1066.781,1213.288,1111.355,1176.426,1235.450,1188.138,1143.693,1137.079,1172.787,1425.994,1477.917,1402.965,1391.818,1402.857,1360.697,1409.646,1202.154,1250.494,1289.234,1259.230,1261.172,1298.272,1310.278,1179.209,1291.436,1199.394,1204.877,1187.767,1324.719,1343.186,1353.302,1208.800,1212.312,1189.258,1184.374,1206.648,1211.024,1246.533,1203.584,1192.852,1234.114,1253.944,1246.242
1043,1220.761,1292.975,1191.404,1182.222,1200.638,1154.170,1150.142,1202.937,1170.234,1177.010,1199.748,1181.631,1391.474,1314.974,1365.738,1472.829,1434.494,1306.667,1300.690,1260.125,1505.211,1409.625,1535.985,1402.234,1489.259,1551.792,1518.774,1467.931,1407.505,1473.701,1287.552,1253.975,1295.550,1343.941,1254.159,1172.226,1216.767,1225.063,1357.095,1139.238,1370.854,1120.623,1123.197,1349.456,1383.656,1346.373,1169.313,1125.758,1113.557,1107.912,1132.891,1170.147,1106.186,1114.073,1121.594,1095.462,1173.405,1391.700,1387.592,1287.708,1267.606,1143.921,1423.273,1233.587,1223.759,1370.637,1332.590,1407.946,1481.780,1184.544,1289.504,1229.993,1278.766,1455.627,1370.842,1426.828,1016.997,1146.861,1223.565,1157.562,1054.551,1104.565,1100.067,1143.458,1133.729,1131.825,1372.619,1157.076,1088.437,1160.334,1256.009,1263.034,1157.964,1068.750,1238.596,1127.095,1196.877,1255.541,1189.472,1162.361,1132.482,1147.608,1422.049,1462.414,1382.009,1376.997,1422.671,1376.631,1411.218,1216.644,1246.690,1296.122,1271.861,1263.640,1293.863,1313.847,1172.524,1281.861,1199.829,1187.851,1182.451,1306.917,1339.577,1344.812,1201.560,1209.205,1190.492,1186.453,1219.047,1206.287,1232.431,1192.003,1176.899,1218.670,1272.749,1241.523
1044,1213.018,1293.009,1196.841,1221.885,1215.571,1174.054,1170.520,1164.578,1188.047,1207.990,1187.631,1169.214,1398.855,1307.278,1369.353,1474.042,1450.040,1327.978,1303.396,1258.952,1513.858,1416.769,1524.850,1424.333,1490.922,1546.756,1506.339,1470.014,1396.504,1476.879,1283.424,1262.476,1284.200,1341.821,1246.034,1158.561,1223.654,1225.674,1342.667,1123.249,1375.154,1119.580,1138.089,1361.717,1422.193,1343.985,1173.770,1131.546,1125.727,1094.396,1135.269,1162.582,1127.958,1122.550,1116.425,1115.983,1167.753,1371.238,1381.614,1280.195,1271.281,1140.311,1392.583,1255.748,1228.265,1375.401,1317.940,1412.183,1464.125,1205.628,1289.836,1223.365,1297.834,1453.468,1371.230,1422.416,998.401,1141.186,1187.917,1187.506,1061.687,1090.883,1066.226,1124.189,1113.258,1134.335,1385.328,1149.128,1093.253,1144.476,1242.541,1287.122,1168.303,1076.419,1222.771,1129.019,1182.174,1260.061,1190.920,1149.682,1140.477,1158.196,1431.902,1477.745,1380.147,1367.581,1428.279,1385.703,1411.205,1229.788,1258.217,1291.222,1254.764,1266.368,1306.463,1307.212,1155.577,1267.641,1219.835,1213.707,1189.622,1316.497,1336.265,1349.247,1212.697,1211.405,1209.129,1194.459,1216.253,1213.552,1247.311,1196.250,1192.837,1230.208,1249.952,1255.139
1045,1221.746,1288.006,1206.453,1198.305,1202.939,1162.659,1151.271,1173.965,1185.249,1192.116,1196.295,1167.286,1389.226,1322.338,1368.620,1471.826,1439.394,1318.403,1297.138,1266.567,1501.817,1416.702,1538.181,1404.251,1495.725,1549.388,1515.820,1464.957,1391.083,1452.726,1297.635,1283.687,1296.405,1354.486,1265.892,1171.500,1198.377,1224.223,1327.417,1124.033,1351.021,1105.915,1108.465,1354.980,1403.113,1331.460,1193.763,1115.638,1106.190,1073.676,1126.642,1160.486,1108.000,1116.152,1115.154,1112.615,1153.494,1371.089,1385.971,1307.239,1272.741,1143.813,1427.229,1236.742,1226.279,1364.383,1337.717,1439.247,1486.562,1184.128,1265.009,1235.525,1284.476,1446.863,1368.180,1411.429,1018.709,1171.097,1195.493,1176.945,1064.783,1085.087,1081.360,1102.223,1124.438,1128.084,1371.666,1157.703,1103.509,1135.839,1262.192,1283.690,1184.434,1085.137,1232.029,1118.776,1188.054,1255.627,1176.330,1158.049,1128.390,1146.962,1435.611,1464.828,1394.899,1381.722,1401.141,1376.736,1413.410,1214.095,1249.335,1280.152,1245.330,1251.935,1271.789,1303.035,1182.901,1271.372,1195.112,1214.379,1191.405,1314.096,1336.452,1354.757,1190.224,1205.909,1196.918,1193.426,1201.676,1225.919,1246.550,1207.481,1172.885,1223.442,1250.295,1230.651
1046,1217.048,1282.125,1198.005,1197.076,1202.815,1156.275,1155.097,1189.899,1192.329,1191.450,1179.150,1163.249,1403.661,1311.663,1353.651,1460.681,1453.035,1317.503,1302.039,1271.597,1523.979,1417.557,1534.685,1399.938,1487.577,1553.465,1481.737,1445.303,1420.896,1467.793,1287.633,1269.264,1304.539,1342.344,1254.329,1164.216,1210.361,1227.435,1350.921,1134.698,1353.483,1116.419,1119.461,1346.767,1393.478,1326.598,1177.480,1142.063,1108.672,1095.763,1131.671,1198.990,1111.323,1130.408,1118.921,1120.307,1146.284,1384.101,1380.758,1281.639,1254.640,1136.499,1420.170,1239.053,1231.440,1369.030,1324.346,1424.219,1483.763,1206.815,1291.588,1218.906,1291.518,1470.087,1379.080,1423.746,1009.117,1160.300,1207.259,1179.306,1064.648,1091.296,1099.085,1144.926,1124.326,1138.409,1411.083,1140.694,1094.786,1146.596,1245.352,1277.427,1169.066,1079.305,1240.037,1113.677,1178.898,1245.607,1177.332,1162.690,1144.928,1160.414,1445.031,1466.645,1389.852,1387.249,1418.284,1385.449,1428.273,1232.429,1240.180,1281.797,1273.420,1276.163,1301.045,1293.126,1181.838,1273.768,1202.202,1229.871,1183.647,1332.917,1345.707,1366.535,1190.580,1218.547,1188.626,1170.184,1220.958,1219.598,1264.146,1204.750,1193.010,1234.025,1257.424,1248.792
1047,1242.749,1310.058,1201.489,1206.608,1216.680,1160.573,1147.339,1185.588,1174.613,1197.704,1194.349,1176.663,1408.891,1308.784,1370.514,1458.661,1445.699,1319.475,1300.712,1250.930,1499.385,1421.044,1514.568,1412.292,1488.159,1575.476,1496.617,1460.628,1418.061,1476.744,1280.086,1270.302,1295.689,1327.215,1260.291,1169.338,1204.349,1224.781,1363.495,1151.122,1344.263,1107.639,1140.070,1354.801,1393.980,1330.288,1195.980,1134.168,1100.161,1102.556,1110.702,1162.370,1116.615,1128.426,1108.948,1114.307,1160.806,1382.446,1408.310,1265.416,1265.210,1132.176,1415.231,1236.793,1205.799,1346.231,1308.854,1440.745,1480.415,1181.871,1276.217,1224.954,1285.947,1454.755,1377.841,1425.693,1013.330,1140.076,1203.556,1200.898,1071.816,1087.453,1092.331,1119.137,1122.182,1141.865,1394.426,1166.379,1096.983,1163.215,1249.079,1273.110,1164.866,1092.330,1225.719,1109.217,1203.278,1250.919,1199.567,1136.390,1123.683,1153.609,1433.644,1464.243,1387.149,1389.315,1431.953,1370.899,1414.232,1237.669,1241.620,1280.321,1256.586,1268.549,1300.815,1313.686,1178.114,1263.965,1220.019,1213.779,1181.854,1296.498,1342.438,1350.883,1201.971,1207.870,1158.049,1174.012,1231.456,1215.267,1253.316,1213.639,1195.991,1231.161,1275.599,1258.502
1048,1229.537,1303.366,1211.231,1203.550,1218.376,1165.591,1143.135,1207.012,1213.039,1202.384,1206.209,1181.168,1405.388,1325.267,1358.451,1468.619,1444.725,1332.602,1294.578,1277.562,1509.947,1413.305,1541.018,1411.004,1499.273,1557.572,1516.858,1468.151,1416.026,1466.441,1284.340,1261.791,1307.504,1357.534,1251.618,1176.502,1197.681,1247.543,1365.032,1129.555,1361.691,1094.849,1134.206,1369.650,1417.401,1343.610,1178.148,1141.140,1127.347,1074.936,1146.839,1182.777,1125.749,1114.538,1127.459,1121.160,1157.099,1384.949,1375.619,1287.911,1302.804,1145.213,1420.548,1247.104,1229.827,1362.952,1324.973,1438.527,1480.962,1190.678,1277.967,1223.972,1287.021,1447.716,1384.292,1413.938,1019.029,1156.789,1199.225,1189.130,1063.873,1083.951,1089.938,1135.017,1124.997,1137.617,1398.325,1169.819,1093.676,1165.532,1232.196,1284.862,1189.964,1065.066,1228.797,1132.548,1181.915,1267.483,1190.421,1164.794,1142.379,1160.406,1438.295,1466.927,1393.412,1385.173,1430.094,1385.225,1418.422,1236.105,1247.005,1279.309,1271.747,1259.457,1305.293,1310.080,1170.916,1281.468,1199.514,1210.662,1184.243,1312.202,1326.703,1361.880,1195.029,1210.856,1194.930,1193.257,1234.913,1226.351,1260.933,1199.229,1190.135,1238.885,1250.701,1249.058
1049,1223.374,1290.243,1199.101,1192.292,1211.011,1150.060,1166.591,1182.009,1198.565,1202.950,1190.418,1179.055,1404.538,1316.692,1359.250,1480.459,1459.677,1334.759,1293.957,1261.359,1502.215,1407.573,1537.404,1393.385,1488.484,1551.256,1494.627,1464.905,1410.795,1466.515,1273.038,1242.065,1293.201,1346.567,1241.537,1157.908,1191.744,1240.140,1351.582,1133.343,1342.889,1119.863,1130.595,1352.591,1401.774,1327.416,1186.583,1128.010,1124.942,1106.857,1143.197,1167.135,1136.638,1113.363,1115.294,1123.338,1179.113,1379.228,1385.489,1284.319,1262.866,1155.139,1430.000,1232.107,1213.435,1384.764,1330.623,1430.527,1486.778,1197.831,1302.720,1233.739,1283.031,1448.668,1377.771,1416.985,1009.140,1156.823,1194.938,1181.575,1072.405,1093.993,1103.332,1144.387,1125.265,1138.054,1403.848,1163.944,1104.778,1157.813,1243.283,1277.004,1172.991,1086.422,1234.860,1135.538,1195.095,1250.331,1179.085,1161.167,1135.161,1155.294,1425.494,1465.022,1385.851,1379.082,1418.641,1376.176,1409.068,1229.837,1241.417,1294.083,1251.539,1256.418,1300.424,1309.605,1178.692,1294.960,1213.809,1213.969,1175.984,1333.850,1324.421,1366.439,1201.388,1200.502,1176.771,1191.248,1217.171,1216.967,1243.634,1199.330,1184.147,1236.347,1252.254,1247.578
1050,1221.631,1295.511,1198.400,1207.995,1209.353,1161.833,1165.010,1172.647,1183.911,1198.535,1197.418,1177.041,1404.187,1315.802,1364.169,1462.452,1449.639,1324.309,1291.457,1261.936,1517.453,1418.339,1527.026,1416.927,1498.671,1567.032,1500.849,1468.198,1414.210,1460.584,1275.574,1253.587,1295.198,1347.820,1268.370,1178.697,1205.424,1239.721,1365.555,1137.879,1357.732,1111.102,1148.126,1368.084,1402.594,1321.196,1188.871,1120.077,1138.199,1106.173,1142.823,1173.371,1094.168,1132.091,1138.685,1114.076,1152.406,1389.771,1400.633,1297.606,1294.861,1143.289,1429.535,1234.591,1248.175,1365.746,1335.955,1422.880,1483.559,1168.259,1286.288,1231.004,1282.496,1436.989,1359.919,1424.870,1023.040,1139.830,1216.026,1212.659,1065.881,1094.578,1088.848,1116.075,1145.182,1134.957,1386.501,1162.992,1100.500,1156.880,1256.943,1274.345,1161.013,1073.100,1239.438,1115.359,1202.391,1259.280,1199.063,1174.939,1138.494,1149.476,1427.058,1456.920,1403.654,1376.018,1417.550,1394.113,1418.174,1218.435,1260.792,1286.387,1265.447,1281.808,1297.126,1314.707,1184.555,1293.063,1214.548,1206.203,1189.342,1315.274,1341.037,1357.672,1193.471,1242.968,1200.751,1195.902,1213.781,1243.370,1247.929,1198.810,1193.790,1252.677,1235.380,1225.632
1051,1214.899,1283.990,1189.513,1213.760,1202.905,1167.142,1153.628,1194.903,1191.379,1204.007,1199.190,1174.036,1402.443,1337.507,1363.513,1466.362,1458.170,1320.741,1292.897,1260.613,1498.060,1411.361,1538.670,1382.625,1495.131,1547.168,1509.577,1457.441,1420.672,1461.841,1280.923,1274.990,1288.119,1349.349,1268.425,1176.551,1209.884,1226.469,1361.711,1154.112,1362.652,1125.996,1138.647,1370.204,1430.349,1342.597,1179.803,1140.681,1123.625,1097.045,1151.628,1163.638,1126.018,1125.975,1124.701,1119.190,1174.694,1403.292,1405.421,1303.338,1266.422,1145.097,1415.219,1238.085,1209.670,1353.517,1338.412,1414.249,1481.442,1185.652,1283.175,1220.364,1297.426,1428.336,1382.042,1426.594,1012.191,1176.545,1213.572,1201.104,1076.733,1115.297,1115.785,1130.363,1114.803,1137.178,1390.529,1180.439,1119.676,1156.365,1244.287,1276.364,1182.684,1084.562,1222.133,1136.687,1193.234,1265.264,1183.084,1176.930,1157.786,1179.318,1422.067,1474.141,1386.173,1377.164,1417.469,1383.298,1401.033,1239.636,1249.783,1289.531,1259.500,1269.999,1296.108,1291.685,1167.128,1280.719,1207.203,1220.286,1201.196,1332.034,1332.779,1352.666,1194.629,1210.047,1194.297,1182.106,1217.592,1239.960,1250.121,1196.605,1194.720,1237.544,1256.046,1242.187
1052,1244.035,1285.833,1213.270,1200.418,1192.221,1165.760,1151.647,1195.044,1218.413,1213.127,1199.606,1188.371,1396.579,1321.180,1367.363,1476.363,1455.984,1321.394,1297.120,1263.801,1510.024,1426.587,1506.240,1410.448,1479.706,1540.321,1496.864,1463.409,1419.847,1460.450,1287.805,1252.708,1296.651,1356.650,1254.227,1183.235,1182.003,1236.351,1345.364,1123.801,1358.468,1117.370,1145.382,1367.115,1418.483,1341.110,1180.976,1150.273,1112.422,1099.530,1136.838,1179.724,1137.972,1133.019,1143.981,1106.734,1185.385,1364.699,1402.698,1312.418,1273.530,1139.806,1432.095,1237.686,1226.645,1368.276,1336.879,1431.181,1492.478,1174.693,1297.732,1228.217,1299.500,1477.023,1381.859,1432.553,1025.894,1171.688,1208.042,1183.341,1075.214,1103.012,1094.505,1159.263,1146.010,1164.674,1381.151,1141.519,1097.518,1163.049,1244.613,1273.714,1172.973,1067.691,1246.544,1127.431,1196.096,1268.178,1191.107,1157.234,1142.461,1163.953,1422.785,1470.054,1391.888,1373.484,1421.245,1391.033,1427.220,1228.233,1253.955,1278.510,1246.430,1268.735,1288.621,1321.366,1172.171,1280.670,1210.152,1225.663,1177.723,1336.375,1324.199,1335.021,1207.665,1215.554,1196.597,1179.932,1227.465,1238.104,1223.960,1210.438,1194.109,1240.480,1260.291,1245.277
1053,1222.196,1304.904,1230.388,1215.459,1214.611,1172.139,1143.259,1204.783,1192.196,1203.993,1199.941,1184.279,1391.886,1309.827,1359.513,1473.477,1451.974,1312.117,1298.581,1266.573,1499.374,1433.711,1551.039,1409.167,1499.526,1562.915,1497.809,1479.891,1404.118,1479.376,1260.006,1271.519,1287.331,1343.456,1257.528,1175.462,1215.299,1224.144,1340.942,1153.628,1380.446,1118.536,1133.972,1352.384,1418.833,1330.364,1195.691,1143.235,1131.435,1106.989,1125.103,1147.793,1115.630,1126.875,1141.087,1118.717,1160.926,1373.025,1417.238,1282.899,1280.512,1151.666,1417.403,1251.118,1228.205,1376.398,1324.183,1431.896,1490.230,1193.144,1291.854,1218.073,1276.751,1466.595,1378.074,1429.034,1035.488,1168.007,1210.320,1211.538,1065.334,1094.597,1104.913,1155.373,1132.560,1137.808,1370.668,1159.463,1100.204,1164.376,1260.577,1280.333,1156.235,1079.343,1241.053,1118.552,1184.901,1255.446,1204.241,1176.924,1154.782,1156.323,1456.318,1480.675,1407.295,1370.180,1425.699,1360.893,1430.910,1246.491,1231.572,1291.823,1251.141,1263.533,1307.503,1321.220,1175.361,1252.207,1227.540,1209.040,1190.816,1337.375,1355.991,1348.977,1197.969,1225.968,1178.946,1193.892,1225.843,1237.043,1254.176,1213.407,1190.110,1222.456,1257.912,1246.563
